Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Eye cream,PERRICONE MD,PRE:EMPT SERIES™ Brightening Eye Cream,55,3.6,"Water, Caprylic/Capric Triglyceride, Cetyl Alcohol, Hexylene Glycol, Stearyl Alcohol, Glycerin, Polysorbate 20, Dimethyl MEA, Tetrahexyldecyl Ascorbate, Butyrospermum Parkii (Shea) Butter, Tetrahydrobisdemethoxydiferuloylmethane, Persea Gratissima (Avocado) Oil, Sodium Hyaluronate, Caffeine, Olea Europaea (Olive) Leaf Extract, Lepidium Sativum Sprout Extract, Tetrahydrodiferuloylmethane, Tetrahydrodemethoxydiferuloylmethane, Epigallocatechin Gallatyl Glucoside, N-Hydroxysuccinimide, Acetyl Tyrosine, Lecithin, Carbomer, Citric Acid, Glyceryl Stearate, PEG-100 Stearate, PEG-12 Glyceryl Dimyristate, Caprylyl Glycol, Steareth-20, Phenoxyethanol, Iron Oxides (CI 77491), Silica, Titanium Dioxide (CI 77891).",1,1,1,1,1
Eye cream,FIRST AID BEAUTY,Detox Eye Roller,26,3.4,"Water, Hamamelis Virginiana Water, Butylene Glycol, Ethoxydiglycol, Caprylyl Glycol, Palmitoyl Hydrolyzed Wheat Protein, Glycerin, Polysorbate 20, Carbomer, Peg-12 Dimethicone, Aminomethyl Propanol, Glycyrrhiza Glabra Root Extract, Mica, Chrysanthemum Parthenium Extract, Menthyl Lactate, Caffeine, Camellia Sinensis Leaf Extract, Tin Oxide, Leuconostoc/Radish Root Ferment Filtrate, Hyaluronic Acid, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Phenoxyethanol, Benzoic Acid, Ci 77891.",1,1,1,1,1
Eye cream,CLINIQUE,Clinique Smart Custom-Repair Eye Treatment,50,3.7,"Water , Isododecane , Dimethicone , Cyclopentasiloxane , Polysilicone-11 , Butylene Glycol , Peg-10 Dimethicone , Morus Nigra (Mulberry) Root Extract , Citrus Grandis (Grapefruit) Peel Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Triticum Vulgare (Wheat) Germ Extract , Cucumis Sativus (Cucumber) Fruit Extract , Gentiana Lutea (Gentian) Root Extract , Hydrolyzed Rice Bran Extract , Hydrolyzed Rice Protein , Scutellaria Baicalensis Root Extract , Whey Protein/Lactis Protein/Proteine Du Petit-Lait , Cladosiphon Okamuranus Extract , Vitis Vinifera (Grape) Fruit Extract , Vitis Vinifera (Grape) Seed Extract , Plankton Extract , Acetyl Hexapeptide-8 , Palmitoyl Hexapeptide-12 , Peg-6 , Sigesbeckia Orientalis (St. Paul'S Wort) Extract , Algae Extract , Caffeine , Glycyrrhetinic Acid , Acrylamide/Sodium Acryloyldimethyltaurate Copolymer , Acetyl Glucosamine , Cholesterol , Oryza Sativa (Rice) Bran Extract , Squalane , Lecithin , Helianthus Annuus (Sunflower) Seedcake , Glycine Soja (Soybean) Protein , Micrococcus Lysate , Hydrolyzed Prunus Domestica , Ergothioneine , Yeast Extract/Faex/Extrait De Levure , Isohexadecane , Ascorbyl Glucoside , Polysorbate 20 , Glycerin , Caprylyl Glycol , Ethylhexylglycerin , Propylene Glycol Dicaprate , Tocopheryl Acetate , Tromethamine , Polysorbate 80 , Glyceryl Polymethacrylate , Sodium Hyaluronate , Dimethoxytolyl Propylresorcinol , Dextrin , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Peg-8 , Silica , Sodium Rna , Disodium Edta , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891)",0,0,0,0,0
Cleanser,LANCÔME,Tonique Radiance Clarifying Refining Toner,26,4.1,Visit the Lancôme boutique,0,0,0,0,0
Face Mask,ANTHONY,Deep Pore Cleansing Clay,24,4.4,"Water, Kaolin, Bentonite, Glyceryl Stearate, Peg- 100 Stearate, Glycerin, Propane- Diol, Prunus Armeniaca (Apricot) Kernel Oil, Lactic Acid, Calendula Officinalis Flower Extract, Gaultheria Procumbens (Wintergreen) Leaf Extract, Mentha Arvensis Leaf Extract, Hydrolyzed Vegetable Protein, Aloe Barba- Densis Leaf Juice Powder, Citrus Aurantium Dulcis (Orange) Peel Oil, Mentha Arvensis (Cornmint) Oil, Rosmarinus Officinalis (Rose- Mary) Oil, Eucalyptus Globulus (Eucalyptus) Oil, Mentha Spicata (Spearmint) Leaf Oil, Ocimum Basillicum (Basil) Oil, Panthenol, Tocopheryl Acetate, Ascorbic Acid, Retinyl Palmitate, Cellulose Gum, Sodium Polyacrylate, Peg-35 Castor Oil, Caprylyl Glycol, Sodium Hydroxide, Disodium Edta, Guaiazulene, Bht, Phenoxy- Ethanol, Chlorphenesin, Potassium Sorbate, Sodium Benzoate, Methylisothia- Zolinone, Benzyl Alcohol, Iron Oxides (Ci 77491).",0,0,0,0,0
Cleanser,SHISEIDO,Oil Control Blotting Paper,18,4.3,"Kaolin, Zinc Oxide, Polysorbate 80, Cellulose Gum, Trisodium Edta, Sodium Dehydroacetate, Fragrance, Iron Oxides (Ci 77491), Butylene Glycol, Water, Citronellol, Linalool, Limonene, Cinnamyl Alcohol, Rosmarinus Officinalis (Rosemary) Leaf Extract (Rosmarinus Officinalis Leaf Extract).",1,1,1,1,1
Moisturizer,FIRST AID BEAUTY,Ultra Repair Face Moisturizer,24,4.2,"Water, Glyceryl Stearate Se, Glycerin, Caprylic/Capric Triglyceride, Cetyl Alcohol, Collodial Oatmeal, Dimethicone, Squalane, Urea, Allantoin, Ceramide Np, Butyrospermum Parkii (Shea) Butter, Limnanthes Alba (Meadowfoam) Seed Oil, Persea Gratissima (Avocado) Oil, Chrysanthemum Parthenium (Feverfew) Extract, Camellia Sinensis Leaf Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Caprylyl Glycol, Phenoxyethanol, Carbomer, Sodium Hydroxide, Leuconostoc/Radish Root Ferment Filtrate, Edta.",1,1,1,1,1
Moisturizer,FIRST AID BEAUTY,Ultra Repair® Cream Intense Hydration,30,4.6,"Water, Stearic Acid, Glycerin, C12-15 Alkyl Benzoate, Caprylic/Capric Triglyceride, Glyceryl Stearate Se, Glyceryl Stearate, Cetearyl Alcohol, Butyrospermum Parkii Butter, Dimethicone, Squalane, Allantoin, Camellia Sinensis Leaf Extract, Caprylyl Glycol, Ceramide 3, Chrysanthemum Parthenium Extract, Colloidal Oatmeal, Disodium EDTA, Eucalyptus Globulus Leaf Oil, Glycyrrhiza Glabra Root Extract, Sodium Hydroxide, Xanthan Gum, Phenoxyethanol.",1,1,1,1,1
Face Mask,BOBBI BROWN,Instant Detox Hawaiian Sea Water & White Clay Face Mask,51,4.4,"Water, Kaolin, Bentonite, Butylene Glycol, Glycerin, Charcoal Powder, Algae Extract, Polygonum Cuspidatum Root Extract, Saccharomyces Lysate Extract, Rosmarinus Officinalis (Rosemary), Lavandula Angustifolia (Lavender) Oil, Citrus Grandis (Grapefruit) Peel Oil, Laminaria Saccharina Extract, Sodium Hyaluronate, Caprylyl Glycol, Methyldihydrojasmonate, Hexylene Glycol, Xanthan Gum, Citral, Linalool, Limonene, Phenoxyethanol",0,0,0,0,0
Cleanser,KATE SOMERVILLE,Gentle Daily Wash,36,4.2,"Water, Sodium C14-16 Olefin Sulfonate, Cocamidopropyl Betaine, PEG/PPG-8/3 Diisostearate, Glycerin, Acrylates Copolymer, Silicone Quaternium-8, Saponins, Butylene Glycol, Chlorphenesin, Sodium Hydroxide, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Lavandula Angustifolia (Lavender) Oil, Disodium EDTA, Potassium Sorbate, Sodium Benzoate, Salvia Officinalis (Sage) Oil, Zinc PCA, Citric Acid, Limonene, Linalool.",0,0,0,0,0
Treatment,CLINIQUE,Acne Solutions Clinical Clearing Gel,27,4.2,"Alcohol Denat. , Water , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Hamamelis Virginiana (Witch Hazel) , Laminaria Saccharina Extract , Sea Whip Extract , Butylene Glycol , Benzalkonium Chloride",1,1,1,1,0
Eye cream,LANCÔME,Visionnaire Eye Cream Advanced Multi-Correcting Eye Balm,65,3.9,"Dimethicone, Water, Glycerin, Isononyl Isononanoate, Dimethicone Crosspolymer, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Butylene Glycol, Alcohol Denat., Boron Nitride, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Methyl Methacrylate Crosspolymer, Ci 77891, Titanium Dioxide, Mica, Ascorbyl Glucoside, Tocopherol, Hydrolyzed Soy Protein, Sodium Hydroxide, Phenoxyethanol, Steareth-20, Caffeine, Peg/Ppg-18/18 Dimethicone, Magnesium Sulfate, N-Hydroxysuccinimide, Silica Silylate, Chlorhexidine Digluconate, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Pentylene Glycol, Synthetic Fluorphlogopite, Caprylyl Glycol, Capryloyl Salicylic Acid, Farnesol, Chrysin, Bisabolol, Disodium Stearoyl Glutamate, Methyldihydrojasmonate, Tetrasodium Edta, Retinyl Palmitate, Potassium Sorbate, Bht, Aluminum Hydroxide.",1,1,1,1,1
Face Mask,TOO COOL FOR SCHOOL,Pumpkin 24K Gold Sheet Mask,8,3.6,Visit the Too Cool For School boutique,1,1,1,1,1
Eye cream,KATE SOMERVILLE,Wrinkle Warrior® Eye Gel Visible Dark Circle Eraser,60,3.0,"Water, Propanediol, Coco-Caprylate/Caprate, Butylene Glycol, Sodium Acrylates Copolymer, Glycerin, Saccharomyces Cerevisiae Extract, Medicago Sativa (Alfalfa) Seed Extract, Hydrolyzed Lupine Protein, Plankton Extract, Hydrolyzed Hyaluronic Acid, Sodium Hyaluronate, Methylglucoside Phosphate, Copper Lysinate/Prolinate, Disodium Acetyl Glucosamine Phosphate, Chondrus Crispus Extract, Adenosine, 1,2-Hexanediol, Sodium Polyacrylate Starch, Lecithin, PEG-12 Dimethicone, Caprylhydroxamic Acid, Disodium EDTA, Phenoxyethanol, Ethylhexylglycerin, Sodium Benzate, Gluconolacctone.",1,1,1,1,0
Face Mask,ORIGINS,Dr. Andrew Weil For Origins™ Mega-Mushroom Relief & Resilience Soothing Face Mask,40,4.5,"Water, Carthamus Tinctorius (Safflower) Seed Oil*, Butylene Glycol, Squalane, PEG-100 Stearate, Caprylic/Capric Triglyceride, Glyceryl Stearate, Tribehenin, Glycerin, Cetearyl Alcohol, Euphorbia Cerifera (Candelilla) Wax, Kaolin, Citrus Aurantium Dulcis (Orange) Oil** Lavandula Angustifolia (Lavender) Oil**, Pogostemon Cablin (Patchouli) Oil**, Citrus Nobilis (Mandarin Orange) Peel Oil**, Pelargonium Graveolens Flower Oil**, Boswellia Carterii (Olibanum) Oil ***, Limonene, Linalool, Citronellol, Geraniol, Citral, Ganoderma Lucidum (Reishi Mushroom) Extract, Fuscoporia Obliqua Sclerotium Extract, Cordyceps Sinensis (Mushroom) Extract, Ergothioneine, Camelina Sativa Seed Oil, Lactobacillus Ferment, Hippophae Rhamnoides Extract*, Zingiber Officinale (Ginger) Root Extract*, Ocimum Sanctum (Holy Basil) Leaf Extract, Curcuma Longa (Turmeric) Root Extract*, Olea Europaea (Olive) Leaf Extract, Silybum Marianum Fruit Extract, Persea Gratissima (Avocado) Fruit Extract, Ascophyllum Nodosum Extract, Sucrose*, Astrocaryum Murumuru Seed Butter, Asparagopsis Armata Extract, Yeast Extract, Cladosiphon Okamuranus Extract, Hypnea Musciformis (Algae) Extract, Behenyl Alcohol, Sorbitol, Trehalose, Adansonia Digitata Seed Oil, Caprylyl Glycol, Caffeine, Gellidiella Acerosa Extract, Calcium Carbonate, Helianthus Annuus (Sunflower) Seed Oil*, Polysorbate 20, Phytosterols, Maltodextrin Tocotrienols Phytosphingosine, Squalene, Saccharomyces Ferment Filtrate, Tocopherol, Sodium Hyaluronate, Potassium Hydroxide, Carbomer, Hexylene Glycol, Elaeis Guineensis (Palm) Oil, Dextrin, Phenoxyethanol, Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Titanium Dioxide (Ci 77891).",1,1,1,1,1
