Label,Brand,Name,Price,Rank,Ingredients,Combination,Dry,Normal,Oily,Sensitive
Moisturizer,SUNDAY RILEY,U.F.O. Ultra-Clarifying Face Oil,80,4.2,"Silybum Marianum (Milk Thistle) Seed Oil, Nigella Sativa (Black Cumin) Seed Oil, Cucumis Sativus (Cucumber) Seed Oil, Diisopropyl Sebacate, Punica Granatum (Pomegranate) Seed Oil, Vaccinium Macrocarpon (Cranberry) Seed Oil, Dimethyl Isosorbide, Linum Usitatissimum (Flax) Seed Oil, Caprylic/Capric Triglycerides, Ethyl Linoleate, Hexylresorcinol, Glycyrrhiza Glabra (Licorice) Root Extract, Salicylic Acid, Prunus Armeniaca (Apricot) Kernel Oil, Chamomilla Recutita Flower Oil, Citrus Aurantium Amara (Neroli) Flower Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Helianthus Annuus Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Citrus Paradisii (Grapefruit) Peel Oil, Melia Azadirachta (Neem) Leaf Extract, Melia Azadirachta (Neem) Flower Extract, Coccinia Indica Fruit Extract, Amino Esters-1, Amber Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Lawsonia Inermis (Henna) Extract, Ocimum Sanctum Leaf Extract, Ocimum Basilicum (Basil) Leaf Extract, Curcuma Longa (Turmeric) Root Extract, Corallina Officinalis Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Pearl Powder, Moringa Pterygosperma Seed Oil.",1,1,1,1,1
Moisturizer,TATCHA,The Silk Cream,120,4.3,"Water, Saccharomyces/Camellia Sinensis Leaf/Cladosiphon Okamuranus/Rice Ferment Filtrate*, Glycerin, Propanediol, Cyclopentasiloxane, Squalane, Isononyl Isononanoate, Inositol, Sericin, Hydrolyzed Silk, Hydrolyzed Conchiolin Protein, Rubus Ellipticus Root Extract, Oryza Sativa (Rice) Germ Oil, Panax Ginseng Root Extract, Royal Jelly Extract, Thymus Serpyllum Extract, Caprylic/Capric Triglyceride, Sorbitan Stearate, Behenyl Alcohol, Stearic Acid, Hydrogenated Lecithin, Polyglyceryl-2 Triisostearate, Batyl Alcohol, Ethylhexylglycerin, Arginine, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Carbomer, Xanthan Gum, Biosaccharide Gum-1, Sodium Hyaluronate, Parfum/Fragrance, Butylene Glycol, Alcohol, Phenoxyethanol. *Hadasei-3.",1,1,1,0,1
Moisturizer,FRESH,Black Tea Firming Overnight Mask,92,4.1,"Water, Glycerin, Butylene Glycol, Jojoba Esters, Isohexadecane, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Dicaprylyl Carbonate, Camellia Oleifera Seed Oil, Pentylene Glycol, Ethylhexyl Palmitate, Mirabilis Jalapa Extract, Glyceryl Stearate, Steareth-21, Caprylic/Capric Triglyceride, Dimethicone, Oxidized Corn Oil, Butyrospermum Parkii (Shea Butter), Cera Alba (Beeswax), Kigelia, Africana Fruit Extract, Saccharomyces Ferment Filtrate, Camellia Sinensis Leaf Extract, Rubus Fruticosus (Blackberry) Leaf Extract, Litichi Chinensis Seed Extract, Rosa Damascena Flower Oil, Sodium Hyaluronate, Adenosine, Tocopheryl Acetate, Tocopherol, Ceteareth-20, Behenyl Alcohol, Fragrance, Ceteareth-12, Cetearyl Alcohol, Sodium Citrate, Sodium Polyacrylate Starch, Sodium Polyacrylate, Sorbitan Laurate, Disodium Edta, Maltodextrin, Silica, Tetrasodium Edta, Hydroxyethylcellulose, Acetyl Dipeptide-1 Cetyl Ester, Citric Acid, Ci 77891 (Titanium Dioxide), BHT, Potassium Sorbate, Biotin, Phenoxyethanol, Linalool, Citronellol, Geraniol.",1,1,1,0,0
Sun protect,ESTÉE LAUDER,DayWear UV Base Advanced Anti-Oxidant & UV Defense SPF 50,44,4.2,"Daywear Adv Mt-Prt Ao&Uv Def Spf50 Division: El (Estee Lauder)Active Ingredients: Avobenzone 3.00% , Homosalate 5.00% , Octisalate 5.00% , Octocrylene 2.70% , Oxybenzone 3.00%Ingredients: Water , Butyloctyl Salicylate , Methyl Trimethicone , Neopentyl Glycol Diheptanoate , Aleurites Moluccana (Kukui) Seed Oil , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Peg-100 Stearate , Butylene Glycol , Glyceryl Stearate , Dipentaerythrityl Tri-Polyhydroxystearate , Potassium Cetyl Phosphate , Gentiana Lutea (Gentian) Root Extract , Polygonum Cuspidatum Root Extract , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Triticum Vulgare (Wheat) Germ Extract , Fumaria Officinalis Flower/Leaf/Stem Extract , Citrus Medica Limonum (Lemon) Fruit Extract , Hydrolyzed Rice Bran Extract , Hydrolyzed Rice Extract , Rosmarinus Officinalis (Rosemary) Leaf Extract , Vitis Vinifera (Grape) Seed Extract , Artemia Extract , Laminaria Ochroleuca Extract , Algae Extract , Hydrogenated Lecithin , Thermus Thermophillus Ferment , Squalane , Glycerin , Sorbitol , Linoleic Acid , Caffeine , Cholesterol , Ethylhexylglycerin , Lecithin , Ergothioneine , Sodium Hyaluronate , Polyquaternium-51 , Cetyl Alcohol , Trehalose , Palmitoyl Hydroxypropyltrimonium Amylopectin/Glycerin Crosspolymer , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Vp/Eicosene Copolymer , Tetrahexyldecyl Ascorbate , Saccharide Isomerate , Caprylyl Glycol , Caprylic/Capric Triglyceride , Sodium Pca , Cyclodextrin , Urea , Dehydroxanthan Gum , Tocopheryl Acetate , Glycyrrhetinic Acid , Nordihydroguaiaretic Acid , Ascorbyl Tocopheryl Maleate , Citric Acid , Stearic Acid , Sodium Dehydroacetate , Fumaric Acid , Ethylbisiminomethylguaiacol Manganese Chloride , Silica , Phenoxyethanol , Disodium Edta , Bht , Fragrance , Mica , Titanium Dioxide (Ci 77891) , Blue 1 (Ci 42090) , Yellow 5 (Ci 19140)",0,0,0,0,0
Cleanser,LAURA MERCIER,Flawless Skin Face Polish,32,4.7,"Aqua (Water), Polyethylene, Butylene Glycol, Glyercyl Stearate SE, Stearic Acid, Glyceryl Stearate, Helianthus Annuus (Sunflower) Seed Oil, Sodium C12-15 Pareth-15 Sulfonate, Cetyl Alcohol, PEG-2 Cocamide, Cetearyl Alcohol, Triethanolamine, Jojoba Esters, Macadamia Integrifolia Seed Oil, Polyquaternium-39, Sodium Lauryl Sulfate, Phenoxyethanol, Ceteareth-20, Methylparaben, Carbomer, Titanium Dioxide, Parfum (Fragrance), Avena Sativa Kernel Flour (Oat) Kernel Flour, Disodium EDTA, Ethylparaben, Butylparaben, Propylene Glycol, Propylparaben, Isobutylparaben, Rosa Canina Flower Extract, Salvia Officinalis Leaf Extract (Sage) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Urtica Dioica (Nettle) Extract, Methylisothiazolinone, Methylchloroisothiazolinone, Magnesium Nitrate, Magnesium Chloride, Linalool, Geraniol Alpha-Isomethyl Ionone, Citronellol, Benzyl Benzoate, Benzyl Alcohol, Isoeugenol, Benzyl Salicylate, Limonene, CI 14700 (Red 4), CI 19140 (Yellow 5), CI 15985 (Yellow 6).",0,0,0,0,0
Moisturizer,YOUTH TO THE PEOPLE,Superfood Air-Whip Hyaluronic Acid Moisture Cream,48,4.2,"Water, Helianthus Annuus (Sunflower) Seed Oil, Glyceryl Stearate, Cetyl Alcohol, Lecithin, Glycerin, Tocopheryl Acetate (Vitamin E), Ascorbic Acid (Vitamin C), Panthenol (Vitamin B5), Sodium Hyaluronate Crosspolymer, Butylene Glycol, Brassica Oleracea (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Extract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Sodium Hyaluronate, Natural Fragrance, Hydroxyethylcellulose, Pentylene Glycol, Ethylhexylglycerin, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate, Chlorophyll.",1,0,1,1,1
Cleanser,CLINIQUE,Clarifying Lotion 2,16,4.4,"Water , Alcohol Denat. , Glycerin , Hamamelis Virginiana (Witch Hazel) , Menthol , Acetyl Glucosamine , Trehalose , Sodium Hyaluronate , Butylene Glycol , Sodium Bicarbonate , Red 6 (Ci 15850) , Red 33 (Ci 17200) , Ext. Violet 2 (Ci 60730)",0,0,0,0,0
Eye cream,ESTÉE LAUDER,Advanced Night Repair Eye Serum Synchronized Complex II,66,3.5,"Advanced Night Rp Eye Sr Syn Cmpii Division: El (Estee Lauder)Ingredients: Water , Bifida Ferment Lysate , Caprylic/Capric Triglyceride , Dimethicone , Nylon-12 , Cetyl Ricinoleate , Propanediol , Bis-Peg-18 Methyl Ether Dimethyl Silane , Glycerin , Trehalose , Algae Extract , Morus Bombycis (Mulberry) Root Extract , Scutellaria Baicalensis Root Extract , Lactobacillus Ferment , Triticum Vulgare (Wheat) Germ Extract , Betula Alba (Birch) Extract , Hydrolyzed Algin , Poria Cocos Sclerotium Extract , Glycine Soja (Soybean) Seed Extract , Sucrose , Yeast Extract/Faex/Extrait De Levure , Hydrogenated Lecithin , Hordeum Vulgare (Barley) Extract/Extrait D'Orge , Cholesterol , Anthemis Nobilis (Chamomile) , Tocopheryl Acetate , Sodium Rna , Tromethamine , Caffeine , Caprylyl Glycol , Oleth-10 , Phytosphingosine , Squalane , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Potassium Sulfate , Biosaccharide Gum - 1 , Lecithin , Sodium Hyaluronate , Acrylates/C10-30 Alkyl Acrylate Crosspolymer , Sodium Acrylates/Acrylonitrogens Copolymer , Hexylene Glycol , Sodium Metabisulfite , Aminopropyl Ascorbyl Phosphate , Tripeptide-32 , Butylene Glycol , Sodium Sulfite , Disodium Edta , Bht , Phenoxyethanol , Mica , Titanium Dioxide (Ci 77891) , Iron Oxides (Ci 77491, Ci 77492, Ci 77499)",1,1,1,1,1
Cleanser,LANEIGE,Essential Power Skin Toner for Normal to Dry Skin,28,4.5,"Water, Glycereth-26, Alcohol, Butylene Glycol, PEG/PPG-17, 6 Copolymer, Glycogen, Glutamic Acid, Lysine HCL, Magnesium Sulfate, Mannitol, Manganese Sulfate, Opuntia Coccinellifera Fruit Extract, Betaglucan, Betaine, Serine, Sucrose, Citrulline, Ascorbyl Glucoside, Alanine, Arginine, Betula Platyphylla Japonica Juice, Zinc Sulfate, Calcium Chloride, Chenopodium Quinoa Seed Extract, Threonine, Panthenol, PCA, Histidine HCL, Glycerin, BIS-PEG-18 Methyl Ether Dimethyl Silane, Ethylhexylglycerin, Xanthan Gum, Phenyl Trimethicone, Propanediol, PEG-60 Hydrogenated Castor Oil, Hydroxyethyl Acrylate, Sodium Acryloyldimethyl Taurate Copolymer, Disodium EDTA, Phenoxyethanol, Fragrance.",1,1,1,0,1
Face Mask,LANCER,Younger® Revealing Mask Intense,250,4.3,"Iron Powder, Dimethicone, Polymethylsilsesquioxane, Cetearyl Dimethicone, Polysilicone-11, Dimethicone/Divinyldimethicone/Silsesquioxane Crosspolymer, Hydrogenated Coco-Glycerides, Tribehenin, Caprylic/Capric Triglyceride, Glyceryl Stearate, Hydroxypinacolone Retinoate, Isohexadecane, Cetearyl Alcohol, Stearyl Alcohol, Behenyl Alcohol, Palmitic Acid, Stearic Acid, Ammonium Polyacryloyldimethyl Taurate, Polysorbate 20, Polysorbate 80, Tocopheryl Acetate, Menthoxypropanediol, Vanillyl Butyl Ether, Dimethyl Isosorbide.",1,1,1,1,1
Cleanser,FIRST AID BEAUTY,Skin Rescue Deep Cleanser With Red Clay,24,4.3,"Water, Sodium Lauroyl Sarcosinate, Cocamidopropyl Betaine, Glycerin, Peg-120 Methyl Glucose Dioleate, Acrylates/Steareth-20 Methacrylate Copolymer, Dipropylene Glycol, Camellia Sinensis Leaf Extract, Chrysanthemum Parthenium (Feverfew) Extract, Glycyrrhiza Uralensis (Licorice) Root Extract, Bisabolol, Rosmarinus Officinalis (Rosemary) Leaf Oil, Allantoin, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Panthenol, Illite, Potassium Hydroxide, Disodium Edta, Mica, Caprylyl Glycol, Phenoxyethanol, Iron Oxides (Ci 77491).",1,1,1,1,1
Moisturizer,CLINIQUE,Even Better Skin Tone Correcting Moisturizer Broad Spectrum SPF 20,50,4.1,"Octisalate 5.00% , Avobenzone 3.00% , Octocrylene 2.70%Water , Butyloctyl Salicylate , Nylon-12 , Octyldodecyl Neopentanoate , Behenyl Alcohol , Myristyl Myristate , Saccharomyces Cerevisiae Extract , Ascorbyl Glucoside , Cetyl Esters , Butylene Glycol , Polyethylene , Ammonium Acryloyldimethyltaurate/Vp Copolymer , Yeast Extract/Faex/Extrait De Levure , Betula Alba (Birch) Bark Extract , Cucumis Sativus (Cucumber) Fruit Extract , Scutellaria Baicalensis Root Extract , Pyrus Malus (Apple) Fruit Extract , Trametes Versicolor Extract , Triticum Vulgare (Wheat Bran) Extract , Saccharomyces Lysate Extract , Punica Granatum (Pomegranate) Juice Extract , Olea Europaea (Olive) Fruit Extract , Curcuma Longa (Turmeric) Root Extract , Oryza Sativa (Rice) Bran Extract , Citrus Grandis (Grapefruit) Peel Extract , Peg-6 , Cholesterol , Dimethicone , Glyceryl Stearate , Peg-100 Stearate , Glycerin , Di-Ppg-2 Myreth-10 Adipate , Steareth-21 , Caffeine , Sodium Rna , Cellulose , Acetyl Glucosamine , Simethicone , Tromethamine , Sucrose , Di-C12-18 Alkyl Dimonium Chloride , Salicylic Acid , Sodium Hyaluronate , Tocopheryl Acetate , Trisiloxane , Linoleic Acid , Caprylyl Glycol , Sodium Sulfite , Sodium Metabisulfite , Magnesium Ascorbyl Phosphate , Betaine , Trehalose , Hexylene Glycol , Dipotassium Glycyrrhizate , Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone , Disodium Edta , Phenoxyethanol , Polyaminopropyl Biguanide",0,0,0,0,0
Treatment,DR. DENNIS GROSS SKINCARE,Doctor's Kit Gold Standard Anti-Aging Solution,59,5.0,Visit the Dr. Dennis Gross Skincare boutique,1,1,1,1,1
Eye cream,DR. JART+,Water Fuse Hydro Soothe Eye Gel,42,3.7,"Water, Propanediol, PEG-8, Dipropylene Glycol, Niacinamide, Glycereth-26, 1,2-Hexanediol, Alcohol Denat., Glycerin, Trehalose, Ammonium Acryloyldimethyltaurate/VP Copolymer, Sodium Acrylates Crosspolymer-2, Sodium Carbomer, Sodium Polyacrylate Starch, PEG-60 Hydrogenated Castor Oil, Hydroxyacetophenone, Dimethicone, PEG-2M, Hydrogenated Lecithin, Menthoxypropanediol, Sucrose Distearate, Adenosine, Alcohol, Butylene Glycol, Disodium EDTA, Malachite Extract, Phenoxyethanol, Melia Azadirachta Leaf Extract, Melia Azadirachta Flower Extract, Silica, Magnesium aspartate, Zinc Gluconate, Coptis Japonica Root Extract, Citrus Grandis (Grapefruit) Peel Oil, Amino Esters-1, Sodium Hyaluronate, Heptane, Coccinia Indica Fruit Extract, Solanum Melongena (Eggplant) Fruit Extract, Aloe Barbadensis Flower Extract, Copper gluconate, Citrus Aurantium Dulcis (Orange) Peel Oil, Onsen-Sui, Simmondsia Chinensis (Jojoba) Seed Oil, Lawsonia Inermis (Henna) Extract, Ethylhexylglycerin, Corallina Officinalis Extract, Curcuma Longa (Turmeric) Root Extract, Ocimum Sanctum Leaf Extract, Pelargonium Graveolens Flower Oil, Boswellia Carterii Oil, Citrus Paradisi (Grapefruit) Peel Oil, Amyris Balsamifera Bark Oil, Maltodextrin, Hydrolyzed Vegetable Protein, Sodium Glycerophosphate, Carbomer, Sodium Lactate, Potassium Magnesium Aspartate, Polysorbate 20, Calcium Gluconate, Magnesium Gluconate, Caprylyl Glycol, Aloe Barbadensis Leaf Extract, Cinchona Succirubra Bark Extract, Psidium Guajava Leaf Extract, Abronia Villosa Leaf Extract, Rhodiola Rosea Root Extract, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Hydrolyzed Hyaluronic Acid.",1,1,1,1,1
Eye cream,BIOSSANCE,Squalane + Peptide Eye Gel,54,3.8,"Water, Aloe Barbadensis Leaf Juice*, Squalane (Material), Niacinamide, Glycerin, Panthenol, Algae Extract, Malus Domestica Fruit Cell Culture Extract, Acetyl Tetrapeptide-5, Acetyl Hexapeptide-8, Tocopherol, Pentylene Glycol, Cucumis Sativus (Cucumber) Fruit Extract, Tetrahexyldecyl Ascorbate, Camellia Sinensis Leaf Extract, Lycium Barbarum (Go Ji) Fruit Extract, Lycopene, Vitis Vinifera (Grape) Skin Extract, Sodium Hyaluronate, Caffeine, Acacia Senegal Gum, Dimethicone CrossPolymer, Carbomer, Lauric Arginate, Ammonium Acryloyldimethyltaurate/VP Copolymer, Silica, Potassium Sorbate, Caprylyl Glycol.",1,1,1,1,1
Treatment,DR. DENNIS GROSS SKINCARE,Hyaluronic Marine Hydration Booster,68,4.4,"Oenothera Biennis (Evening Primrose) Flower/Leaf/Stem Extract, Glycerin, Saccharide Isomerate, Yucca Aloifolia Leaf/Root Extract, Sodium Hyaluronate, Linoleic Acid, Centella Asiatica Extract, Cucumis Sativus (Cucumber) Fruit Extract, Ceramide AP, Ceramide EOP, Ceramide NP, Citrullus Lanatus (Watermelon) Fruit Extract, Hydrolyzed Collagen, Camellia Sinensis Leaf Extract, Quercetin Caprylate, Glycolic Acid, Lactic Acid, Chamomilla Recutita (Matricaria) Flower Extract, Glycine Soja (Soybean) Extract, Retinol, Tocopheryl Acetate, Symphytum Officinale Extract, Cocos Nucifera (Coconut) Fruit Juice, Tetrapeptide-21, Copper PCA, Sodium PCA, Urea, Bisabolol, Acrylates/Carbamate Copolymer, C13-14 Isoparaffin, Phytosphingosine, Zinc PCA, Laureth-7, Sodium Lauroyl Lactylate, Isosteareth-200 Linoleate, Polysorbate 20, Carbomer, Cholesterol, Polyacrylamide, Xanthan Gum, Disodium EDTA, Phenoxyethanol, Sodium Benzoate, Fragrance.",0,0,0,0,0
Eye cream,OMOROVICZA,Reviving Eye Cream,145,3.8,"Hungarian Thermal Water, Glycerin, Simmondsia Chinensis (Jojoba) Oil, Squalane, Cetearyl Ethylhexanoate, Stearyl Heptanoate, Cetearyl Olivate, Helianthus Annuus (Sunflower) Seed Oil, Sorbitan Oilivate, Butyrospermum Parkii (Shea) Butter, Caprylic/Capric Triglyceride, Cetearyl Alcohol, Phenoxyethanol, Mannitol, Ascorbyl Tetraisopalmitate, Benzyl Alcohol, Calendula Officinalis Flower Extract, Laminaria Digitata Extract, Prunus Armeniaca (Apricot) Kernel Oil, Prunus Domestica Seed Extract, Pyrus Malus (Apple) Fruit Extract, Ethylhexylglycerin, Disodium EDTA, Tocopherol, Xanthan Gum, Yeast Extract, Chlorella Vulgaris/Lupinus Albus Proteine Ferment, Pectin, Lactic Acid, Potassium Sorbate.",0,0,0,0,0
Cleanser,ESTÉE LAUDER,Nutritious Radiant Vitality Energy Lotion,58,0.0,"Nutritious Vitality8 Egy Lot Int M Division: El (Estee Lauder)Ingredients: Water , Alcohol Denat. , Glycerin , Dipropylene Glycol , Propanediol , Trehalose , Citrullus Vulgaris (Watermelon) Fruit Extract , Lens Esculenta (Lentil) Fruit Extract , Pyrus Malus (Apple) Fruit Extract , Cucumis Sativus (Cucumber) Fruit Extract , Panax Ginseng (Ginseng) Root Extract , Vaccinium Macrocarpon (Cranberry) Fruit Extract , Vaccinium Angustifolium (Blueberry) Fruit Extract , Lycium Chinense (Wolfberry) Fruit Extract , Punica Granatum (Pomegranate) Extract , Acetyl Glucosamine , Sodium Pca , Sapindus Mukurossi Fruit Extract , Algae Extract , Garcinia Mangostana Peel Extract , Caesalpinia Spinosa Gum , Ergothioneine , Caffeine , Yeast Extract/Faex/Extrait De Levure , Sodium Lactate , Sodium Hyaluronate , Peg-8 , Ppg-6-Decyltetradeceth-30 , Butylene Glycol , Tromethamine , Tocopheryl Acetate , Tetrahexyldecyl Ascorbate , Carbomer , Citric Acid , Fragrance , Trisodium Hedta , Phenoxyethanol , Yellow 6 (Ci 15985) , Red 4 (Ci 14700)",0,0,0,0,0
Sun protect,LAURA MERCIER,Foundation Primer Protect Broad Spectrum SPF 30 Sunscreen PA+++,38,4.1,Visit the Laura Mercier boutique,0,0,0,0,0
Moisturizer,AMOREPACIFIC,FUTURE RESPONSE Age Defense Creme,195,4.4,"Camellia Sinensis Leaf Water, Butylene Glycol, Dicaprylyl Carbonate, Caprylic/Capric Triglyceride, Glycerin, Water, Butyrospermum Parkii (Shea) Butter, Alcohol, Behenyl Alcohol, Hydrogenated Poly(C6-14 Olefin), Arachidyl Alcohol, Pentaerythrityl Tetraisostearate, Pentaerythrityl Tetraethylhexanoate, Dimethicone, Mangifera Indica (Mango) Seed Butter, Hydrogenated Polydecene, Tricholoma Matsutake Extract, Camellia Sinensis Leaf Extract, Sodium Hyaluronate, Punica Granatum Extract, Opuntia Coccinellifera Fruit Extract, Iris Florentina Root Extract, Lagerstroemia Indica Flower Extract, Gossypium Herbaceum (Cotton) Extract, Centella Asiatica Extract, Oryza Sativa (Rice) Germ Extract, Zingiber Officinale (Ginger) Root Extract, Glycine Soja (Soybean) Seed Extract, Magnolia Obovata Bark Extract, Nelumbo Nucifera Flower Extract, Camellia Sinensis Leaf Powder, Theanine, Epigallocatechin Gallate, Sorbitol, Beta-Glucan, Trisiloxane, Arachidyl Glucoside, Polyacrylate-13, Propanediol, Cyclopentasiloxane, Dimethiconol, Polyisobutene, Carbomer, Glyceryl Stearate, Peg-100 Stearate, Polysorbate 20, 1,2-Hexanediol, Caprylyl Glycol, Polyglutamic Acid, Kaolin, Ethylhexylglycerin, Triethanolamine, Disodium Edta, Phenoxyethanol, Fragrance.",1,1,1,1,1
Moisturizer,LANEIGE,Water Bank Dual Layer Face Oil,38,5.0,"Water, Caprylic/Capric Triglyceride, Squalane, Vitis Vinifera (Grape) Seed Oil, Decyl Cocoate, Dicaprylyl Carbonate, Triethylhexanoin, Glycerin, Passiflora Incarnata Seed Oil, Macadamia Ternifolia Seed Oil, Chenopodium Quinoa Seed Extract, Magnesium Sulfate, Zinc Sulfate, Manganese Sulfate, Tocopherol, Calcium Chloride, Sodium Chloride, Alcohol, Xanthan Gum, Ascorbyl Glucoside, Disodium Edta, Phenoxyethanol, Ethylhexylglycerin, Fragrance.",1,1,1,0,0
Eye cream,CLARINS,Extra-Firming Eye Wrinkle Smoothing Cream,64,4.0,"Water, Glycerin, Caprylic/Capric Triglyceride, Silica, Cetearyl Alcohol, Betaine, Hydrogenated Coco-Glycerides, Pentylene Glycol, Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate, Peg- 100 Stearate, Cetearyl Glucoside, Steareth-21, Dimethicone, Phenoxyethanol, Carbomer, Rosa Centifolia Flower Wax, Rosa Damascena Flower Wax, Ethylhexylglycerin, Tocopheryl Acetate, Alcohol, Disodium Edta, Escin, Fragrance, Sodium Dextran Sulfate, Dimethiconol, Sodium Hydroxide, Dehydroacetic Acid, Tocopherol, Musa Sapientum (Banana) Fruit Extract, Ribes Nigrum (Black Currant) Bud Extract, Thymus Citriodorus Flower/Leaf Extract, Helianthus Annuus (Sunflower) Seed Oil, Potassium Sorbate.",0,0,0,0,0
Eye cream,TARTE,Maracuja C-Brighter™ Eye Treatment,38,4.0,"Water, Glycerin, Butylene Glycol, Mangifera Indica (Mango) Seed Butter, Dimethicone, Hydrogenated Castor Oil Isostearate, Polyglyceryl-10 Pentastearate, Behenyl Alcohol, Cocos Nucifera (Coconut) Oil, Pentaerythrityl Tetraethylhexanoate, Tetrahexyldecyl Ascorbate, Caprylyl Methicone, Cetearyl Alcohol, Glyceryl Stearate, Sodium Stearoyl Lactylate, Panthenol, Caprylyl Glycol, Alcohol, Squalane, Polysorbate 80, Sodium Polyacrylate, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Cyclopentasiloxane, Mica, Dipropylene Glycol, Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glycosphingolipids, Hordeum Vulgare Extract, Tocotrienols, Isohexadecane, Elaeis Guineensis (Palm) Oil, Tocopheryl Acetate, Dimethiconol, Dipotassium Glycyrrhizate, Chlorella Vulgaris Extract, Phospholipids, Adenosine, Tocopherol, Polysorbate 60, Sodium Hyaluronate, Sorbitan Isostearate, Disodium EDTA, 1,2-Hexanediol, Beta-Glucan, Passiflora Edulis Seed Oil, Ascorbyl Palmitate, Retinyl Palmitate, Phenoxyethanol, Sodium Benzoate, Titanium Dioxide (CI 77891).",1,1,1,1,1
Treatment,PEACE OUT,Pore Treatment Strips,19,4.2,"-Hydrocolloid Bandage: Absorbs sebum, oil, and dead skin trapped deep within pores. -DMAE: Helps visibly shrink enlarged pores. -Vitamin A: Refines skin texture and prevents blackheads from forming.",1,1,1,1,1
Treatment,FRESH,Crème Ancienne Face Oil Elixir,265,3.6,"Limnanthes Alba (Meadowfoam) Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Triticum Vulgare (Wheat) Germ Oil, Ribes Nigrum (Black Currant) Seed Oil, Hippophae Rhamnoides Oil, Commiphora Mukul Resin Extract, Helianthus Annuus (Sunflower) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Ascorbyl Palmitate, Caprylic/Capric Triglyceride, Dipalmitoyl Hydroxyproline, Palmitic Acid.",1,1,1,1,1
Cleanser,CLINIQUE,Pep-Start 2-in-1 Exfoliating Cleanser,19,4.5,"Water , Glycerin , Sodium Laureth Sulfate , Silica , Acrylates Copolymer , Lauramidopropyl Betaine , Butylene Glycol , Sucrose , Cocamidopropyl Hydroxysultaine , Carica Papaya (Papaya) Fruit Extract , Bambusa Arundinacea (Bamboo) Stem Extract , Laminaria Saccharina Extract , Salicylic Acid , Palmitoyl Tetrapeptide-7 , Palmitoyl Tripeptide-1 , Caffeine , Sodium Hyaluronate , Acetyl Glucosamine , Sodium Coco Pg-Dimonium Chloride Phosphate , Polysorbate 20 , Disodium Cocoyl Glutamate , Citric Acid , Sodium Cocoyl Glutamate , Laureth-2 , Sodium Chloride , Sodium Hydroxide , Sodium Sulfate , Carbomer , Monosodium Citrate , Disodium Edta , Edta , Bht , Phenoxyethanol , Orange 4 (Ci 15510) , Yellow 5 (Ci 19140) , Red 4 (Ci 14700)",1,1,1,1,0
Moisturizer,BIOSSANCE,Squalane + Probiotic Gel Moisturizer,52,4.4,"Water, Squalane, Glycerin, Dimethicone, Pentylene Glycol, Ammonium Acryloyldimethyltaurate/VP Copolymer, Lactococcus Ferment Lysate, Caprylic/Capric Triglyceride, Phenoxyethanol, Caprylyl Glycol, Dimethiconol, Chrondrus Crispus Extract, Allantoin, Bisabolol, Glycine Soja (Soybean) Sterols, Linoleic Acid, Phospholipids, Sodium Phytate, Lechithin, Sodium Hydroxide, Sodium Hyaluronate, Lactic Acid, Lepidium Sativum Sprout Extract, Sodium Chloride, Sodium Benzoate, Citric Acid, Zingiber Officinale (Ginger) Root Extract.",1,1,1,1,1
